loan_id,loan_status,default_flag
1976542,Charged Off,1
1120611,Charged Off,1
1651953,Does not meet the credit policy. Status:Fully Paid,0
1932498,Fully Paid,0
265321,Fully Paid,0
1303336,Fully Paid,0
1104287,Current,0
1204397,Fully Paid,0
1046978,Fully Paid,0
6572,Fully Paid,0
2083071,Fully Paid,0
277170,Current,0
1858240,Fully Paid,0
807904,Current,0
1644613,Fully Paid,0
373358,Fully Paid,0
240502,Fully Paid,0
2234569,Charged Off,1
1794978,Fully Paid,0
1745528,Current,0
973153,Current,0
206646,Fully Paid,0
229559,Charged Off,1
314760,Fully Paid,0
1292635,Fully Paid,0
1153441,Fully Paid,0
1029605,Fully Paid,0
591694,Current,0
732159,Current,0
172691,Fully Paid,0
178829,Fully Paid,0
1908483,Charged Off,1
1522714,Fully Paid,0
1144814,Fully Paid,0
601122,Current,0
657532,Fully Paid,0
1351907,Fully Paid,0
1962515,Current,0
1361102,Fully Paid,0
1993210,Current,0
129603,Current,0
789854,Fully Paid,0
1028567,Fully Paid,0
1538645,Current,0
788396,Current,0
1176788,Fully Paid,0
1826672,Fully Paid,0
2203564,Fully Paid,0
1064324,Fully Paid,0
602880,Charged Off,1
1152083,Fully Paid,0
1718921,Current,0
1783732,Fully Paid,0
1397364,Current,0
1527250,Current,0
339034,Fully Paid,0
1515585,Current,0
1032397,Current,0
1248523,Fully Paid,0
1162198,Fully Paid,0
2131208,Current,0
825333,Current,0
1972816,Charged Off,1
2114929,Fully Paid,0
1617243,Charged Off,1
1865379,Fully Paid,0
1801840,Fully Paid,0
1357226,Current,0
1533128,Current,0
1063238,Fully Paid,0
751300,Current,0
1830721,Fully Paid,0
2223620,Fully Paid,0
564144,Charged Off,1
89238,Fully Paid,0
1598629,Current,0
1440506,Current,0
897744,Current,0
55116,Fully Paid,0
456610,Fully Paid,0
1227184,Charged Off,1
899126,Current,0
1995044,Fully Paid,0
936373,Charged Off,1
1097746,Charged Off,1
306368,Fully Paid,0
937228,Fully Paid,0
916952,Fully Paid,0
2111564,Current,0
455628,Current,0
2041737,Current,0
909893,Current,0
1892595,Fully Paid,0
274372,Fully Paid,0
870792,Fully Paid,0
1728589,Current,0
492147,Current,0
2011288,Current,0
1187018,Fully Paid,0
998333,Charged Off,1
1440334,Current,0
1680429,Current,0
1514196,Current,0
1780604,Fully Paid,0
1894180,Fully Paid,0
108030,Charged Off,1
1556475,Current,0
2168675,Charged Off,1
716132,Fully Paid,0
1370803,Current,0
482215,Charged Off,1
134382,Fully Paid,0
1842462,Charged Off,1
481041,Current,0
1290853,Fully Paid,0
952253,Current,0
2112362,Charged Off,1
610125,Charged Off,1
2215232,Current,0
1909167,Fully Paid,0
2226147,Current,0
1595361,Current,0
360158,Fully Paid,0
176167,Fully Paid,0
11511,Late (31-120 days),1
407495,Fully Paid,0
136913,Fully Paid,0
1580141,Current,0
1000755,Fully Paid,0
2245205,Current,0
2026277,Late (16-30 days),0
2225113,Charged Off,1
335155,Fully Paid,0
1079117,Fully Paid,0
899603,Charged Off,1
53693,Fully Paid,0
1190289,Fully Paid,0
1034189,Current,0
251832,Fully Paid,0
1766878,Fully Paid,0
73365,Fully Paid,0
1759666,Fully Paid,0
959870,Current,0
2002649,Charged Off,1
1909122,Fully Paid,0
223302,Fully Paid,0
1045038,Fully Paid,0
627951,Fully Paid,0
1314180,Fully Paid,0
743686,Current,0
767491,Current,0
154885,Charged Off,1
1977845,Current,0
1687924,Charged Off,1
301819,Charged Off,1
1464889,Current,0
2181407,Fully Paid,0
1281830,Fully Paid,0
93339,Fully Paid,0
1256223,Fully Paid,0
414302,Fully Paid,0
1807749,Fully Paid,0
367380,Charged Off,1
1352470,Fully Paid,0
582601,Current,0
1898660,Charged Off,1
2049138,Current,0
1254539,Fully Paid,0
909464,Fully Paid,0
1101806,Current,0
647797,Current,0
745697,Fully Paid,0
27714,Current,0
977983,Current,0
445756,Current,0
901395,Fully Paid,0
437578,Current,0
1199175,Charged Off,1
1255771,Fully Paid,0
1176736,Fully Paid,0
279693,Fully Paid,0
253835,Charged Off,1
2120794,Fully Paid,0
2180266,Current,0
245494,Fully Paid,0
1277939,Fully Paid,0
859511,Current,0
1444421,Current,0
431889,Charged Off,1
1117271,Fully Paid,0
105290,Fully Paid,0
1464180,Current,0
984317,Fully Paid,0
2092528,Fully Paid,0
1315817,Fully Paid,0
420280,Fully Paid,0
70035,Fully Paid,0
1266345,Fully Paid,0
1132158,Fully Paid,0
761942,Current,0
748475,Current,0
701215,Current,0
280958,Fully Paid,0
654836,Fully Paid,0
1283437,Fully Paid,0
1203303,Current,0
2170965,Fully Paid,0
81071,Current,0
2241160,Current,0
1097097,Fully Paid,0
695055,Fully Paid,0
1875953,Fully Paid,0
1288007,Fully Paid,0
804715,Current,0
223414,Fully Paid,0
1406454,Current,0
962312,Current,0
1065940,Charged Off,1
1163040,Fully Paid,0
1853649,Fully Paid,0
499688,Fully Paid,0
2012910,Current,0
1453769,Current,0
1456589,Current,0
144888,Fully Paid,0
24026,Fully Paid,0
407012,Fully Paid,0
946293,Current,0
1861321,Fully Paid,0
915006,Current,0
1119680,Fully Paid,0
1723695,Current,0
1448144,Current,0
2061663,Current,0
1744722,Fully Paid,0
408632,Fully Paid,0
1251721,Fully Paid,0
1008410,Fully Paid,0
1269650,Fully Paid,0
1823086,Fully Paid,0
2023321,Charged Off,1
193846,Fully Paid,0
2247040,Current,0
608695,Current,0
1232619,Fully Paid,0
1587680,Current,0
2017702,Current,0
928474,Fully Paid,0
1574898,Current,0
1959335,Fully Paid,0
717250,Fully Paid,0
93257,Fully Paid,0
629992,Fully Paid,0
88433,Fully Paid,0
699066,Fully Paid,0
2096729,Current,0
1203811,Fully Paid,0
95224,Fully Paid,0
2099732,Current,0
1463690,Current,0
2243849,Current,0
365138,Charged Off,1
1059893,Charged Off,1
1145412,Fully Paid,0
1878085,Fully Paid,0
773071,Current,0
1305271,Fully Paid,0
2018647,Current,0
1627991,Charged Off,1
2046091,Current,0
513772,Current,0
1051858,Current,0
1037003,Current,0
1790905,Fully Paid,0
701666,Fully Paid,0
961737,Current,0
1108633,Fully Paid,0
2001954,Fully Paid,0
1503924,Current,0
2068570,Current,0
882171,Charged Off,1
1362353,Current,0
223568,Charged Off,1
1543278,Current,0
675346,Current,0
1870773,Fully Paid,0
2088712,Current,0
669471,Charged Off,1
300343,Current,0
2087072,Current,0
668010,Fully Paid,0
1729112,Charged Off,1
1467184,Current,0
1073848,Charged Off,1
1532512,Current,0
732966,Fully Paid,0
108014,Fully Paid,0
2001516,Current,0
347806,Current,0
854191,Current,0
1619330,Charged Off,1
568182,Current,0
312381,Fully Paid,0
37009,Fully Paid,0
1172291,Charged Off,1
1662973,Current,0
433632,Current,0
2257245,Fully Paid,0
2121286,Late (31-120 days),1
2179577,Fully Paid,0
1808608,Charged Off,1
785427,Current,0
731741,Current,0
509231,Current,0
1875261,Fully Paid,0
2047489,Current,0
1725709,Current,0
1273910,Fully Paid,0
809717,Current,0
1998598,Current,0
2091291,Current,0
1972994,Current,0
364650,Fully Paid,0
1944328,Fully Paid,0
973128,Current,0
1957048,Fully Paid,0
2164636,Current,0
107272,Fully Paid,0
17443,Fully Paid,0
645999,Current,0
1568004,Current,0
2228751,Current,0
147807,Fully Paid,0
1100642,Fully Paid,0
431664,Current,0
422622,Current,0
1590859,Current,0
1710441,Fully Paid,0
829721,Current,0
467926,Current,0
1982013,Current,0
161538,Fully Paid,0
539438,Fully Paid,0
1709044,Fully Paid,0
781210,Current,0
534924,Fully Paid,0
2126272,Charged Off,1
589875,Current,0
1647747,Fully Paid,0
1683925,Fully Paid,0
658450,Fully Paid,0
1284415,Current,0
715911,Current,0
612554,Current,0
446981,Current,0
2110737,Charged Off,1
1781483,Fully Paid,0
123610,Fully Paid,0
909371,Charged Off,1
1448503,Current,0
1942207,Charged Off,1
1801690,Fully Paid,0
744670,Current,0
2029081,Fully Paid,0
1522696,Current,0
2213257,Fully Paid,0
1389528,Current,0
1249348,Fully Paid,0
2009195,Charged Off,1
437559,Fully Paid,0
64423,Fully Paid,0
1323102,Fully Paid,0
1806168,Fully Paid,0
337145,Fully Paid,0
1713825,Fully Paid,0
2028409,Current,0
2063406,Late (31-120 days),1
2179050,Current,0
1584566,Current,0
1399360,Current,0
1544822,Charged Off,1
1282750,Fully Paid,0
2131842,Current,0
512056,Current,0
79660,Fully Paid,0
758041,Current,0
492751,Current,0
2027778,Current,0
1493842,Fully Paid,0
1466634,Current,0
1325995,Fully Paid,0
1626351,Fully Paid,0
1245715,Fully Paid,0
1860705,Fully Paid,0
1588037,Current,0
1248717,Fully Paid,0
1577055,Current,0
403579,Charged Off,1
1174512,Fully Paid,0
144817,Charged Off,1
1762744,Fully Paid,0
1260699,Fully Paid,0
58471,Fully Paid,0
1690737,Fully Paid,0
1332803,Fully Paid,0
1121062,Fully Paid,0
1677344,Current,0
865202,Current,0
2138473,Current,0
1463140,Current,0
1395653,Current,0
1849624,Fully Paid,0
1808736,Fully Paid,0
1281490,Fully Paid,0
642716,Charged Off,1
493012,Current,0
2128968,Current,0
757374,Current,0
1957407,Charged Off,1
644740,Current,0
914547,Current,0
2064837,Charged Off,1
2246411,Fully Paid,0
42255,Current,0
1209984,Fully Paid,0
767906,Current,0
2148645,Fully Paid,0
1308242,Charged Off,1
1779334,Fully Paid,0
1234119,Current,0
1736478,Fully Paid,0
2242754,Fully Paid,0
587439,Current,0
1063540,Fully Paid,0
1389177,Current,0
139457,Current,0
1950069,Fully Paid,0
1485353,Current,0
1753159,Charged Off,1
1678719,Fully Paid,0
303268,Charged Off,1
528859,Current,0
643057,Current,0
655116,Fully Paid,0
2098619,Current,0
1487584,Current,0
1116520,Current,0
247803,Fully Paid,0
1535527,Current,0
711504,Fully Paid,0
1011840,Fully Paid,0
517144,Current,0
605343,Fully Paid,0
1911407,Fully Paid,0
1488971,Current,0
1815734,Fully Paid,0
607105,Fully Paid,0
2023634,Current,0
1914334,Fully Paid,0
1040665,Fully Paid,0
223015,Fully Paid,0
2151035,Current,0
597692,Current,0
1442126,Current,0
1497853,Current,0
1611057,Current,0
256932,Fully Paid,0
491126,Current,0
1502880,Current,0
1480398,Current,0
1485668,Current,0
941831,Fully Paid,0
1003679,Current,0
1796636,Fully Paid,0
1730341,Current,0
937469,Fully Paid,0
2223047,Current,0
320243,Fully Paid,0
1631793,Fully Paid,0
890885,Charged Off,1
197527,Fully Paid,0
828373,Current,0
602875,Fully Paid,0
1053586,Fully Paid,0
1330729,Fully Paid,0
185993,Fully Paid,0
552070,Current,0
2024028,Fully Paid,0
1822003,Fully Paid,0
51381,Fully Paid,0
1600562,Current,0
496860,Current,0
2120368,Current,0
95634,Fully Paid,0
1013102,Fully Paid,0
1928780,Fully Paid,0
2239979,Fully Paid,0
777510,Current,0
1776971,Fully Paid,0
470615,Fully Paid,0
1406909,Current,0
826677,Current,0
370025,Fully Paid,0
1630182,Fully Paid,0
688258,Current,0
1820074,Fully Paid,0
2246039,Current,0
1232630,Fully Paid,0
1181590,Fully Paid,0
2188898,Current,0
886420,Current,0
221644,Fully Paid,0
1847754,Fully Paid,0
1204354,Charged Off,1
930129,Current,0
499087,Current,0
1985157,Fully Paid,0
188839,Fully Paid,0
733420,Fully Paid,0
717268,Current,0
644102,Fully Paid,0
744389,Current,0
1556863,Current,0
1167854,Fully Paid,0
1010311,Fully Paid,0
1098570,Current,0
774686,Current,0
725878,Current,0
2211134,Current,0
379514,Current,0
546118,Current,0
2024374,In Grace Period,0
706752,Charged Off,1
322643,Fully Paid,0
1069502,Fully Paid,0
1655912,Fully Paid,0
1262397,Fully Paid,0
1161644,Fully Paid,0
1118944,Fully Paid,0
1459624,Current,0
2086286,Fully Paid,0
598447,Current,0
1352341,Fully Paid,0
1866587,Fully Paid,0
1788817,Charged Off,1
1666582,Current,0
726939,Fully Paid,0
364390,Charged Off,1
231213,Fully Paid,0
466628,Current,0
2135520,Fully Paid,0
1300075,Fully Paid,0
1867461,Fully Paid,0
575061,Charged Off,1
75517,Fully Paid,0
2018244,Fully Paid,0
917995,Charged Off,1
2099658,Current,0
1337774,Fully Paid,0
491872,Current,0
70454,Charged Off,1
1044730,Charged Off,1
1119722,Fully Paid,0
2088787,Late (31-120 days),1
1505729,Current,0
711730,Charged Off,1
435188,Current,0
172174,Fully Paid,0
130593,Fully Paid,0
37698,Fully Paid,0
1653914,Does not meet the credit policy. Status:Charged Off,1
1582644,Late (31-120 days),1
819578,Current,0
1243080,Fully Paid,0
1753153,Fully Paid,0
1716826,Charged Off,1
1349410,Charged Off,1
515945,Current,0
1919978,Charged Off,1
1816120,Fully Paid,0
2123382,Fully Paid,0
94604,Fully Paid,0
144596,Fully Paid,0
525354,Fully Paid,0
1432473,Current,0
647324,Fully Paid,0
2293,Fully Paid,0
1945025,Fully Paid,0
734116,Current,0
1783857,Fully Paid,0
434162,Current,0
1726467,Fully Paid,0
1277184,Charged Off,1
799338,Current,0
2144808,Current,0
1096545,Fully Paid,0
1128310,Fully Paid,0
1854633,Fully Paid,0
1389344,Current,0
1189126,Fully Paid,0
330238,Fully Paid,0
1552881,Current,0
685288,Charged Off,1
1994518,Current,0
957293,Current,0
389802,Fully Paid,0
309287,Fully Paid,0
2223667,Current,0
1543647,Current,0
711021,Current,0
903777,Fully Paid,0
1053495,Fully Paid,0
1985151,Charged Off,1
2086585,Current,0
703960,Current,0
1361266,Current,0
246182,Charged Off,1
1489423,Charged Off,1
1723711,Current,0
1374679,Current,0
657252,Fully Paid,0
1429645,Current,0
1251693,Fully Paid,0
1517932,Current,0
529744,Fully Paid,0
719533,Charged Off,1
145401,Fully Paid,0
93552,Charged Off,1
2250238,Charged Off,1
2220968,Charged Off,1
1104458,Current,0
2051337,Current,0
278455,Charged Off,1
1159379,Fully Paid,0
967275,Charged Off,1
352708,Charged Off,1
847682,Current,0
866413,Current,0
869583,Current,0
1464798,Current,0
1469346,Current,0
1120477,Fully Paid,0
1883674,Fully Paid,0
777613,Current,0
569653,Fully Paid,0
197902,Fully Paid,0
1151313,Fully Paid,0
1566090,Fully Paid,0
810296,Late (31-120 days),1
541674,Current,0
1821435,Fully Paid,0
547292,Current,0
1639736,Fully Paid,0
1529107,Current,0
1657354,Current,0
2242044,Fully Paid,0
1071658,Fully Paid,0
1131614,Current,0
456155,Current,0
1519654,Current,0
447075,Current,0
529152,Fully Paid,0
382388,Fully Paid,0
1838680,Fully Paid,0
1996270,Fully Paid,0
1538272,Current,0
2209806,Fully Paid,0
508018,Current,0
1380384,Current,0
1328026,Fully Paid,0
2166070,Fully Paid,0
245060,Fully Paid,0
944218,Current,0
484166,Current,0
1425460,Current,0
1239490,Current,0
1617436,Fully Paid,0
550216,In Grace Period,0
1058257,Fully Paid,0
293709,Charged Off,1
937586,Current,0
361352,Fully Paid,0
2167052,Fully Paid,0
819894,Current,0
438222,Current,0
1955537,Late (31-120 days),1
2049037,Current,0
74615,Fully Paid,0
2004427,Fully Paid,0
317634,Fully Paid,0
639917,Current,0
521391,Current,0
146669,Fully Paid,0
1080533,Fully Paid,0
1222463,Fully Paid,0
266721,Current,0
1971079,Fully Paid,0
1701027,Current,0
86192,Fully Paid,0
863664,Current,0
651827,Fully Paid,0
1940770,Current,0
914089,Fully Paid,0
1191503,Fully Paid,0
304440,Fully Paid,0
64102,Fully Paid,0
2009472,Current,0
1829689,Charged Off,1
1173352,Fully Paid,0
2160402,Charged Off,1
115542,Fully Paid,0
326997,Fully Paid,0
379764,Current,0
189462,Charged Off,1
386579,Charged Off,1
41671,Current,0
1128987,Fully Paid,0
859705,Current,0
1852438,Fully Paid,0
1321596,Fully Paid,0
638975,Fully Paid,0
1396271,Current,0
1987616,Current,0
355479,Fully Paid,0
1243685,Fully Paid,0
139059,Current,0
712559,Fully Paid,0
1949296,Charged Off,1
847248,Current,0
649618,Charged Off,1
2028955,Current,0
1800710,Fully Paid,0
919891,Charged Off,1
405379,Charged Off,1
1002948,Current,0
792075,Current,0
723164,Charged Off,1
242418,Fully Paid,0
928821,Current,0
1255529,Fully Paid,0
1945380,Fully Paid,0
841955,Current,0
1843569,Charged Off,1
769335,Current,0
191546,Charged Off,1
1968969,Fully Paid,0
1986266,Current,0
1875538,Fully Paid,0
302167,Charged Off,1
1860201,Fully Paid,0
734294,Fully Paid,0
1000139,Current,0
221332,Current,0
1885508,Fully Paid,0
1441598,Current,0
2201087,Fully Paid,0
363870,Fully Paid,0
676727,Fully Paid,0
1357761,Current,0
1241184,Charged Off,1
1805946,Fully Paid,0
48926,Current,0
1934245,Fully Paid,0
1222571,Fully Paid,0
771066,Current,0
1109575,Fully Paid,0
15750,Fully Paid,0
1901810,Fully Paid,0
14895,Fully Paid,0
2238498,Current,0
434135,Current,0
6073,Charged Off,1
2129953,In Grace Period,0
224547,Fully Paid,0
165054,Fully Paid,0
847392,Current,0
1812290,Charged Off,1
757160,Current,0
2133866,Fully Paid,0
1199250,Fully Paid,0
366360,Fully Paid,0
1753997,Fully Paid,0
1970634,Fully Paid,0
1264806,Fully Paid,0
319892,Fully Paid,0
1298999,Fully Paid,0
298278,Fully Paid,0
617346,Current,0
762860,Current,0
1790013,Fully Paid,0
1667753,Charged Off,1
2166916,Fully Paid,0
1120307,Current,0
1146470,Fully Paid,0
199778,Charged Off,1
1316284,Fully Paid,0
438262,Fully Paid,0
304441,Fully Paid,0
580153,Current,0
1469096,Current,0
550032,Charged Off,1
542770,Current,0
1473522,Current,0
749645,Current,0
814791,Current,0
1858175,Fully Paid,0
636867,Current,0
1228662,Charged Off,1
1528971,Current,0
1816762,Fully Paid,0
453925,Current,0
1840712,Charged Off,1
329137,Fully Paid,0
506687,Charged Off,1
197880,Fully Paid,0
926025,Current,0
284201,Charged Off,1
1962493,Fully Paid,0
472485,Fully Paid,0
1176839,Charged Off,1
577016,Current,0
2112016,Late (31-120 days),1
735623,Fully Paid,0
2062275,Current,0
556608,Current,0
283479,Fully Paid,0
945836,Current,0
669969,Fully Paid,0
1235515,Fully Paid,0
1196962,Fully Paid,0
2086356,Current,0
1283586,Fully Paid,0
1161018,Fully Paid,0
1206210,Fully Paid,0
543855,Current,0
1718663,Fully Paid,0
858439,Current,0
285927,Current,0
1459584,Current,0
220596,Fully Paid,0
130556,Charged Off,1
1439453,Current,0
438321,Current,0
1148558,Fully Paid,0
749239,Charged Off,1
1264885,Fully Paid,0
215103,Fully Paid,0
1863340,Fully Paid,0
445307,Current,0
1060336,Fully Paid,0
1915622,Fully Paid,0
378619,Fully Paid,0
661898,Fully Paid,0
2102169,Current,0
331808,Fully Paid,0
1368466,Current,0
1953615,Fully Paid,0
29009,Fully Paid,0
940763,Current,0
1536516,Current,0
14148,Charged Off,1
600596,Fully Paid,0
1123878,Fully Paid,0
1983123,Current,0
1467901,Current,0
2148728,Current,0
153245,Fully Paid,0
1285566,Fully Paid,0
989440,Charged Off,1
243790,Charged Off,1
938923,Fully Paid,0
1697652,Fully Paid,0
724289,Current,0
567497,Fully Paid,0
614357,Fully Paid,0
270186,Current,0
320202,Charged Off,1
297924,Current,0
1088888,Fully Paid,0
1070275,Fully Paid,0
972923,Current,0
2200675,Current,0
108748,Charged Off,1
1671218,Fully Paid,0
665443,Current,0
2185376,Current,0
2043992,Current,0
462786,Current,0
1661785,Current,0
1830217,Fully Paid,0
338471,Charged Off,1
917903,Current,0
924233,Current,0
1834928,Fully Paid,0
1771058,Fully Paid,0
102156,Charged Off,1
544558,Current,0
1800551,Fully Paid,0
326537,Charged Off,1
296629,Fully Paid,0
572897,Current,0
620164,Fully Paid,0
1777252,Fully Paid,0
284968,Fully Paid,0
1779042,Fully Paid,0
1524183,Fully Paid,0
2103386,Current,0
2169339,Current,0
888372,Fully Paid,0
1574673,Current,0
2172907,Charged Off,1
656745,Fully Paid,0
1386004,Current,0
184041,Current,0
1753420,Fully Paid,0
896038,Fully Paid,0
580396,Current,0
878303,Current,0
1856768,Fully Paid,0
1292933,Fully Paid,0
1615371,Fully Paid,0
481657,Current,0
1315285,Fully Paid,0
357200,Fully Paid,0
236337,Current,0
553050,Current,0
424615,Fully Paid,0
1839219,Fully Paid,0
240176,Fully Paid,0
1269399,Fully Paid,0
272247,Fully Paid,0
407537,Fully Paid,0
167959,Fully Paid,0
783981,Current,0
361952,Fully Paid,0
135144,Fully Paid,0
199220,Fully Paid,0
401749,Charged Off,1
1045020,Charged Off,1
1088748,Fully Paid,0
2254842,Fully Paid,0
1205214,Current,0
930133,Fully Paid,0
1500774,Current,0
1074594,Fully Paid,0
136774,Charged Off,1
510656,Current,0
326349,Fully Paid,0
2122781,Charged Off,1
664111,Fully Paid,0
469146,Fully Paid,0
140950,Fully Paid,0
1309364,Fully Paid,0
1981669,Fully Paid,0
281066,Fully Paid,0
122564,Current,0
1976765,Fully Paid,0
1554977,Current,0
2182564,Current,0
383160,Fully Paid,0
1451049,Current,0
426859,Current,0
542432,Fully Paid,0
389264,Current,0
855811,Current,0
2226363,Current,0
139157,Charged Off,1
1616541,Fully Paid,0
1294776,Fully Paid,0
1904057,Charged Off,1
538907,Current,0
1500830,Current,0
216068,Fully Paid,0
1658465,Current,0
23651,Fully Paid,0
2227142,Fully Paid,0
2169992,Fully Paid,0
1704638,Current,0
2012465,Current,0
1691758,Charged Off,1
1995503,Fully Paid,0
2174468,Current,0
1646659,Fully Paid,0
137802,Charged Off,1
67701,Charged Off,1
1087608,Fully Paid,0
795131,Current,0
1440010,Current,0
860732,Late (31-120 days),1
2106806,Current,0
1512041,Current,0
394704,Fully Paid,0
252084,Fully Paid,0
787094,Current,0
1033434,Fully Paid,0
446196,Current,0
1420241,Current,0
224457,Current,0
407425,Charged Off,1
549176,Charged Off,1
1979989,Current,0
1885836,Fully Paid,0
959673,Current,0
1060482,Fully Paid,0
1435942,Current,0
1741078,Current,0
2210255,Fully Paid,0
522176,Current,0
39142,Fully Paid,0
2231852,Fully Paid,0
899087,Current,0
