loan_id,customer_id,loan_amnt,term,int_rate,installment,grade,sub_grade,purpose,issue_d
340943,518226,19300.0, 36 months,6.39,590.56,A,A2,credit_card,2015-03-01
2044540,173161,10000.0, 36 months,14.08,342.17,C,C3,debt_consolidation,2017-12-01
1986925,454440,14000.0, 36 months,9.49,448.4,B,B2,debt_consolidation,2016-08-01
2062263,598895,4200.0, 36 months,9.93,135.39,B,B2,vacation,2017-12-01
1646187,651718,13000.0, 36 months,8.94,413.03,A,A5,debt_consolidation,2009-11-01
215857,37959,20000.0, 36 months,6.24,610.62,A,A2,debt_consolidation,2015-07-01
2139202,375588,12000.0, 36 months,13.59,407.75,C,C2,debt_consolidation,2017-10-01
544645,46033,17400.0, 36 months,11.99,577.85,B,B5,credit_card,2017-09-01
1883736,400154,7000.0, 36 months,18.49,254.8,D,D2,other,2013-01-01
1252726,4182,19200.0, 60 months,16.29,469.88,D,D2,home_improvement,2014-06-01
458187,441268,12000.0, 60 months,9.43,251.62,B,B1,credit_card,2018-03-01
1492144,464431,30000.0, 36 months,9.58,962.12,B,B1,debt_consolidation,2018-06-01
542765,515063,12000.0, 60 months,15.05,285.8,C,C4,home_improvement,2017-09-01
889547,654719,9325.0, 36 months,15.05,323.49,C,C4,other,2017-06-01
843014,674298,25200.0, 60 months,22.35,701.03,D,D5,debt_consolidation,2018-07-01
694218,238142,5000.0, 36 months,6.97,154.32,A,A3,debt_consolidation,2016-05-01
1806780,669750,21000.0, 36 months,7.62,654.39,A,A3,debt_consolidation,2013-09-01
1986696,350961,17000.0, 36 months,10.99,556.48,B,B4,credit_card,2016-08-01
658302,539936,20000.0, 36 months,9.49,640.57,B,B2,home_improvement,2016-06-01
355675,124545,18075.0, 60 months,18.84,467.29,E,E2,debt_consolidation,2015-03-01
1315245,358381,9725.0, 36 months,17.57,349.49,D,D2,debt_consolidation,2014-03-01
638213,633590,11000.0, 36 months,9.44,352.06,B,B1,credit_card,2017-07-01
2197818,628406,7000.0, 36 months,13.99,239.21,C,C3,debt_consolidation,2016-11-01
465423,654374,10400.0, 36 months,7.34,322.75,A,A4,credit_card,2018-02-01
324848,359519,10000.0, 60 months,10.99,217.38,B,B4,home_improvement,2015-04-01
387636,22164,28000.0, 60 months,8.19,570.29,A,A5,debt_consolidation,2015-01-01
1914058,357452,3500.0, 36 months,12.12,116.46,B,B3,debt_consolidation,2012-08-01
2109300,314311,6000.0, 36 months,17.09,214.19,D,D1,debt_consolidation,2017-11-01
1508875,557441,20000.0, 36 months,6.19,610.17,A,A2,debt_consolidation,2018-06-01
581496,91521,36000.0, 60 months,9.93,763.66,B,B2,debt_consolidation,2017-08-01
1392856,527670,3000.0, 36 months,18.94,109.88,D,D2,medical,2018-11-01
377831,75571,35000.0, 60 months,11.44,768.69,B,B4,debt_consolidation,2015-02-01
732200,137954,15000.0, 36 months,5.32,451.73,A,A1,home_improvement,2016-04-01
1911386,219129,9000.0, 36 months,15.8,315.53,C,C3,debt_consolidation,2012-08-01
316549,682803,19200.0, 60 months,16.99,477.07,D,D3,debt_consolidation,2015-05-01
1382120,376288,21700.0, 60 months,11.8,480.52,B,B4,debt_consolidation,2018-12-01
1246380,270092,15000.0, 60 months,14.99,356.78,C,C5,debt_consolidation,2014-07-01
1524459,475195,12000.0, 60 months,16.46,294.76,C,C5,debt_consolidation,2018-05-01
1493466,558031,10000.0, 36 months,13.06,337.23,C,C1,home_improvement,2018-06-01
1742305,246873,4700.0, 36 months,8.24,147.81,B,B1,debt_consolidation,2017-01-01
1266331,666735,7000.0, 36 months,9.17,223.16,B,B1,debt_consolidation,2014-05-01
1128489,631064,14000.0, 60 months,17.86,354.45,D,D5,house,2014-11-01
1096149,548359,12000.0, 36 months,7.91,375.54,A,A5,debt_consolidation,2016-01-01
777710,359161,16000.0, 60 months,20.89,431.87,D,D4,debt_consolidation,2018-09-01
1440529,478056,10000.0, 36 months,18.94,366.26,D,D2,home_improvement,2018-10-01
816227,512975,35000.0, 36 months,7.84,1094.2,A,A4,debt_consolidation,2018-08-01
370718,299113,10000.0, 36 months,11.53,329.91,B,B5,debt_consolidation,2015-02-01
1747935,151544,3000.0, 36 months,12.74,100.71,C,C1,other,2017-01-01
2208576,579943,11000.0, 36 months,11.44,362.43,B,B4,debt_consolidation,2016-11-01
458645,402707,1200.0, 36 months,18.45,43.66,D,D2,major_purchase,2018-03-01
1368876,360336,15000.0, 36 months,8.19,471.37,A,A4,credit_card,2018-12-01
64584,416503,10000.0, 36 months,13.18,337.81,C,C3,debt_consolidation,2015-11-01
97492,217613,6000.0, 36 months,10.99,196.41,B,B4,debt_consolidation,2015-10-01
1400900,316168,4000.0, 36 months,7.02,123.55,A,A2,credit_card,2018-11-01
1006512,544761,10000.0, 36 months,17.27,357.88,D,D2,debt_consolidation,2016-03-01
1704821,686671,2400.0, 36 months,11.49,79.14,B,B5,home_improvement,2017-02-01
733551,358520,5000.0, 36 months,9.75,160.75,B,B3,credit_card,2016-04-01
1565797,111575,40000.0, 36 months,5.31,1204.42,A,A1,debt_consolidation,2018-05-01
975439,676902,35000.0, 36 months,13.49,1187.57,C,C2,debt_consolidation,2017-04-01
717554,567819,21000.0, 36 months,11.99,697.41,C,C1,debt_consolidation,2016-04-01
1833757,400278,10150.0, 36 months,15.31,353.4,C,C2,debt_consolidation,2013-06-01
1801956,603018,21000.0, 60 months,24.08,605.11,F,F2,debt_consolidation,2013-09-01
1252643,602162,16000.0, 60 months,14.99,380.56,C,C5,home_improvement,2014-06-01
1182995,313529,17000.0, 36 months,7.69,530.3,A,A4,credit_card,2014-10-01
1450010,401103,6000.0, 36 months,7.84,187.58,A,A4,debt_consolidation,2018-10-01
644770,477479,20000.0, 36 months,10.91,653.93,B,B4,credit_card,2017-07-01
1411267,383988,11000.0, 60 months,12.98,250.18,B,B5,debt_consolidation,2018-11-01
287786,330896,20500.0, 60 months,14.65,483.94,C,C5,credit_card,2015-05-01
1971114,124040,8000.0, 36 months,14.49,275.33,C,C4,debt_consolidation,2016-08-01
676170,127999,5600.0, 36 months,7.39,173.92,A,A4,debt_consolidation,2016-06-01
208047,652430,16000.0, 36 months,15.61,559.44,D,D1,home_improvement,2015-07-01
240448,385360,8000.0, 36 months,12.29,266.83,C,C1,debt_consolidation,2015-06-01
1898311,68158,4000.0, 36 months,11.14,131.23,B,B2,credit_card,2012-10-01
1536874,683087,36000.0, 36 months,11.05,1179.45,B,B4,debt_consolidation,2018-05-01
1381613,602068,5000.0, 36 months,22.35,191.86,D,D5,debt_consolidation,2018-12-01
792415,358882,10000.0, 36 months,11.06,327.68,B,B3,credit_card,2018-08-01
1498890,53601,32000.0, 60 months,10.07,681.01,B,B2,credit_card,2018-06-01
1056470,539497,6000.0, 36 months,6.97,185.19,A,A3,debt_consolidation,2016-02-01
1721991,652496,6000.0, 36 months,7.24,185.93,A,A3,debt_consolidation,2017-01-01
1147595,546677,5650.0, 36 months,14.31,193.96,C,C4,debt_consolidation,2014-11-01
838971,579900,8000.0, 36 months,8.46,252.4,A,A5,credit_card,2018-07-01
855425,512491,6000.0, 36 months,14.47,206.44,C,C2,medical,2018-07-01
307049,604806,5200.0, 36 months,10.99,170.22,B,B4,debt_consolidation,2015-04-01
752972,671685,10800.0, 60 months,11.55,237.8,B,B4,credit_card,2018-09-01
2087980,515928,12000.0, 60 months,18.06,305.12,D,D2,debt_consolidation,2017-11-01
293927,102672,28000.0, 36 months,6.92,863.54,A,A4,debt_consolidation,2015-05-01
965176,690192,40000.0, 36 months,15.99,1406.09,C,C5,credit_card,2017-04-01
1797249,653577,12500.0, 36 months,8.6,395.18,A,A4,debt_consolidation,2013-09-01
798477,357199,15000.0, 36 months,16.91,534.12,C,C5,debt_consolidation,2018-08-01
1311015,651280,21850.0, 60 months,18.25,557.83,D,D3,credit_card,2014-03-01
62938,630254,13000.0, 60 months,9.17,270.94,B,B2,debt_consolidation,2015-11-01
998081,630621,5000.0, 36 months,6.97,154.32,A,A3,debt_consolidation,2016-03-01
1940119,2230,7200.0, 36 months,11.49,237.4,B,B5,debt_consolidation,2016-09-01
2117460,628035,35000.0, 36 months,17.09,1249.42,D,D1,debt_consolidation,2017-11-01
2176266,458335,29750.0, 60 months,24.74,868.68,E,E3,debt_consolidation,2016-12-01
258482,575361,15000.0, 36 months,8.18,471.3,B,B1,credit_card,2015-06-01
1254653,33388,3200.0, 36 months,14.99,110.92,C,C5,other,2014-06-01
1318899,230561,1200.0, 36 months,14.64,41.39,C,C3,credit_card,2014-03-01
1480513,329188,6000.0, 36 months,7.84,187.58,A,A4,debt_consolidation,2018-10-01
322923,399711,5000.0, 36 months,12.69,167.73,C,C2,vacation,2015-04-01
2128395,279983,11000.0, 36 months,7.07,340.01,A,A2,debt_consolidation,2017-10-01
1861479,479752,7500.0, 36 months,13.11,253.11,B,B4,debt_consolidation,2013-04-01
468193,628202,7000.0, 36 months,15.04,242.8,C,C4,other,2018-02-01
20043,409525,15000.0, 36 months,11.99,498.15,C,C1,credit_card,2015-12-01
704069,343180,13000.0, 60 months,18.99,337.16,D,D4,debt_consolidation,2016-05-01
141103,480918,11675.0, 36 months,16.55,413.64,D,D2,debt_consolidation,2015-09-01
882910,578262,20000.0, 36 months,13.59,679.58,C,C2,debt_consolidation,2017-06-01
1779574,297691,10000.0, 36 months,13.67,340.18,B,B5,other,2013-11-01
779698,515188,12000.0, 36 months,6.67,368.72,A,A2,debt_consolidation,2018-09-01
899872,539687,21600.0, 60 months,16.02,525.5,C,C5,credit_card,2017-06-01
467356,29350,15000.0, 36 months,12.61,502.6,C,C1,debt_consolidation,2018-02-01
99265,361185,4475.0, 36 months,19.99,166.29,E,E4,debt_consolidation,2015-10-01
657163,575083,11525.0, 36 months,10.99,377.26,B,B4,debt_consolidation,2016-06-01
646936,557074,24000.0, 60 months,9.93,509.11,B,B2,home_improvement,2017-07-01
710867,402568,6400.0, 36 months,15.31,222.84,C,C5,medical,2016-04-01
1237275,287963,10000.0, 36 months,10.15,323.38,B,B2,debt_consolidation,2014-07-01
265985,4361,16000.0, 36 months,5.32,481.84,A,A1,major_purchase,2015-06-01
372983,356491,15000.0, 60 months,12.69,338.93,C,C2,credit_card,2015-02-01
662068,271161,8000.0, 36 months,8.39,252.14,B,B1,debt_consolidation,2016-06-01
2043247,233036,4500.0, 36 months,14.08,153.98,C,C3,debt_consolidation,2017-12-01
261119,241273,12000.0, 36 months,10.99,392.81,B,B4,credit_card,2015-06-01
146597,423345,8400.0, 36 months,7.26,260.37,A,A4,debt_consolidation,2015-09-01
91013,377529,10000.0, 36 months,12.69,335.45,C,C2,other,2015-10-01
1264541,3531,10500.0, 36 months,14.49,361.37,C,C4,debt_consolidation,2014-06-01
1690181,256071,5725.0, 36 months,16.99,204.09,D,D1,debt_consolidation,2017-03-01
593028,35846,4000.0, 36 months,12.62,134.05,C,C1,debt_consolidation,2017-08-01
1584556,296909,20000.0, 36 months,7.34,620.66,A,A4,debt_consolidation,2018-04-01
775492,442784,4800.0, 36 months,11.06,157.29,B,B3,home_improvement,2018-09-01
2008642,137569,3600.0, 36 months,9.49,115.31,B,B2,moving,2016-07-01
2059508,478974,10000.0, 36 months,15.05,346.9,C,C4,debt_consolidation,2017-12-01
1982874,605655,30000.0, 60 months,25.69,892.72,F,F1,credit_card,2016-08-01
1464508,313951,32000.0, 60 months,18.94,829.05,D,D2,debt_consolidation,2018-10-01
667523,356500,10000.0, 60 months,11.47,219.78,B,B5,debt_consolidation,2016-06-01
1334210,491672,3600.0, 36 months,14.98,124.76,C,C3,debt_consolidation,2014-02-01
338211,547554,10000.0, 36 months,8.18,314.2,B,B1,debt_consolidation,2015-04-01
331264,546125,27000.0, 60 months,12.29,604.57,C,C1,debt_consolidation,2015-04-01
519704,240837,2500.0, 36 months,19.03,91.68,D,D3,debt_consolidation,2018-01-01
861684,602102,20000.0, 36 months,6.67,614.53,A,A2,debt_consolidation,2018-07-01
371910,613119,20000.0, 60 months,12.29,447.83,C,C1,small_business,2015-02-01
1162991,548139,33575.0, 60 months,24.5,975.66,F,F3,debt_consolidation,2014-10-01
1471629,557456,3300.0, 36 months,10.47,107.22,B,B2,medical,2018-10-01
995065,360314,12000.0, 36 months,9.75,385.8,B,B3,credit_card,2016-03-01
1740901,442662,10000.0, 36 months,11.44,329.48,B,B4,debt_consolidation,2017-01-01
2097888,575373,10500.0, 60 months,11.99,233.52,B,B5,debt_consolidation,2017-11-01
493599,18888,28000.0, 60 months,9.93,593.96,B,B2,other,2018-01-01
1904702,614731,14000.0, 36 months,14.33,480.74,C,C1,debt_consolidation,2012-09-01
1860496,527636,14400.0, 36 months,14.09,492.79,B,B5,debt_consolidation,2013-04-01
924220,284592,3550.0, 36 months,7.97,111.2,A,A5,medical,2017-05-01
985907,544827,10000.0, 36 months,7.39,310.56,A,A4,debt_consolidation,2016-03-01
1369957,70471,12000.0, 36 months,15.02,416.11,C,C3,other,2018-12-01
717967,444666,12000.0, 60 months,13.67,277.18,C,C3,debt_consolidation,2016-05-01
1193631,176660,21000.0, 36 months,10.99,687.42,B,B3,credit_card,2014-09-01
1771812,369047,20000.0, 60 months,16.2,488.49,C,C4,credit_card,2013-11-01
883057,442587,10000.0, 36 months,12.62,335.12,C,C1,debt_consolidation,2017-06-01
294443,534395,16000.0, 36 months,11.53,527.85,B,B5,debt_consolidation,2015-05-01
1078920,72736,13200.0, 60 months,13.67,304.89,C,C3,debt_consolidation,2016-02-01
1819618,577448,8000.0, 36 months,13.05,269.75,B,B5,debt_consolidation,2013-08-01
9331,457059,9100.0, 36 months,5.32,274.05,A,A1,credit_card,2015-12-01
251795,233956,12000.0, 60 months,22.99,338.22,F,F2,debt_consolidation,2015-06-01
1999318,400156,17600.0, 36 months,13.99,601.45,C,C3,credit_card,2016-08-01
452423,601452,12000.0, 36 months,7.34,372.4,A,A4,car,2018-03-01
1249222,359082,4025.0, 36 months,13.35,136.3,C,C2,debt_consolidation,2014-07-01
452631,548226,10000.0, 36 months,14.07,342.12,C,C3,other,2018-03-01
1878534,249036,10625.0, 36 months,13.11,358.57,B,B4,debt_consolidation,2013-01-01
680778,416087,23900.0, 36 months,19.99,888.09,D,D5,major_purchase,2016-06-01
1593510,297015,11000.0, 60 months,19.42,287.9,D,D3,debt_consolidation,2018-04-01
1679806,117467,32000.0, 36 months,16.99,1140.73,D,D1,debt_consolidation,2017-03-01
1399738,399710,15000.0, 60 months,10.47,322.19,B,B2,credit_card,2018-11-01
920549,577780,10000.0, 36 months,10.42,324.65,B,B3,credit_card,2017-05-01
1088225,33246,33000.0, 60 months,9.8,697.91,B,B3,credit_card,2016-01-01
2102207,479421,12000.0, 36 months,7.21,371.68,A,A3,credit_card,2017-11-01
648883,199507,20000.0, 36 months,7.35,620.75,A,A4,debt_consolidation,2017-07-01
1267298,96885,35000.0, 36 months,16.29,1235.52,D,D2,debt_consolidation,2014-05-01
1374586,630880,17000.0, 36 months,15.02,589.48,C,C3,credit_card,2018-12-01
1255125,514765,15000.0, 36 months,11.67,495.86,B,B4,credit_card,2014-06-01
650983,679324,40000.0, 36 months,7.35,1241.5,A,A4,debt_consolidation,2017-07-01
2096835,501685,12000.0, 60 months,9.93,254.56,B,B2,credit_card,2017-11-01
1913682,612748,16000.0, 36 months,14.33,549.42,C,C1,small_business,2012-08-01
804558,400170,10000.0, 60 months,10.47,214.8,B,B2,other,2018-08-01
764201,62944,24000.0, 36 months,6.11,731.33,A,A1,debt_consolidation,2018-09-01
309578,444580,18000.0, 60 months,18.84,465.35,E,E2,debt_consolidation,2015-04-01
1642273,567995,10000.0, 36 months,9.88,322.11,B,B1,debt_consolidation,2010-05-01
760299,332048,25000.0, 36 months,12.73,839.11,B,B5,home_improvement,2018-09-01
1885143,306612,5250.0, 36 months,18.49,191.1,D,D2,debt_consolidation,2013-01-01
229769,369927,8400.0, 36 months,12.69,281.78,C,C2,small_business,2015-07-01
567232,147439,16000.0, 60 months,17.09,398.42,D,D1,house,2017-08-01
147953,522249,15000.0, 36 months,12.29,500.3,C,C1,other,2015-09-01
501368,145315,16800.0, 36 months,6.08,511.7,A,A2,credit_card,2018-01-01
351739,601991,15000.0, 36 months,7.89,469.29,A,A5,credit_card,2015-03-01
94178,1437,9600.0, 36 months,6.89,295.94,A,A3,credit_card,2015-10-01
1989044,413845,10800.0, 60 months,14.49,254.05,C,C4,debt_consolidation,2016-08-01
1189562,359181,9950.0, 36 months,16.29,351.24,D,D2,debt_consolidation,2014-10-01
914153,479053,12000.0, 60 months,19.03,311.49,D,D3,debt_consolidation,2017-06-01
271296,114984,1000.0, 36 months,17.57,35.94,D,D4,other,2015-06-01
1645356,647597,15000.0, 36 months,17.74,540.32,E,E5,small_business,2009-12-01
2259543,60814,30000.0, 36 months,8.99,953.86,B,B1,credit_card,2016-10-01
2111333,417492,10000.0, 36 months,16.02,351.67,C,C5,credit_card,2017-11-01
1671086,480377,10000.0, 36 months,12.74,335.69,C,C1,debt_consolidation,2017-03-01
670810,19472,16000.0, 60 months,16.29,391.56,D,D1,debt_consolidation,2016-06-01
1315811,466002,16000.0, 36 months,9.67,513.8,B,B1,credit_card,2014-03-01
1545014,464046,15000.0, 60 months,11.98,333.52,B,B5,debt_consolidation,2018-05-01
1542220,358082,3100.0, 36 months,7.46,96.38,A,A4,home_improvement,2018-05-01
430143,687173,12000.0, 36 months,6.07,365.45,A,A2,credit_card,2018-03-01
563321,270546,4000.0, 36 months,5.32,120.46,A,A1,credit_card,2017-09-01
1102334,383508,20000.0, 60 months,15.77,483.93,D,D1,debt_consolidation,2016-01-01
1988742,544826,17050.0, 36 months,14.49,586.8,C,C4,other,2016-08-01
389713,629357,28000.0, 36 months,6.99,864.44,A,A3,debt_consolidation,2015-01-01
2245304,111964,24000.0, 36 months,11.49,791.32,B,B5,debt_consolidation,2016-10-01
651204,480485,20000.0, 60 months,16.02,486.58,C,C5,debt_consolidation,2017-07-01
1337106,602076,28800.0, 36 months,9.67,924.84,B,B1,credit_card,2014-01-01
1465068,45701,15000.0, 60 months,25.34,443.27,E,E3,credit_card,2018-10-01
53914,613170,25000.0, 36 months,6.24,763.28,A,A2,credit_card,2015-12-01
758563,110759,25000.0, 60 months,7.84,505.0,A,A4,debt_consolidation,2018-09-01
1152282,593063,4800.0, 36 months,14.49,165.2,C,C4,small_business,2014-11-01
2174378,547776,12000.0, 36 months,11.49,395.66,B,B5,debt_consolidation,2016-12-01
1624004,279514,7350.0, 60 months,17.99,186.61,E,E1,small_business,2011-07-01
100266,297396,15950.0, 36 months,18.25,578.64,E,E1,debt_consolidation,2015-10-01
25703,296794,12000.0, 60 months,16.99,298.17,D,D3,debt_consolidation,2015-12-01
588496,225994,5000.0, 36 months,15.05,173.45,C,C4,credit_card,2017-08-01
52472,359094,12000.0, 36 months,8.18,377.04,B,B1,debt_consolidation,2015-11-01
1425501,359470,10000.0, 60 months,15.02,238.01,C,C3,debt_consolidation,2018-11-01
566744,481066,8000.0, 36 months,9.44,256.04,B,B1,credit_card,2017-08-01
2001846,575711,12000.0, 36 months,11.49,395.66,B,B5,debt_consolidation,2016-08-01
1185204,377357,18000.0, 36 months,7.12,556.78,A,A3,debt_consolidation,2014-10-01
284998,350650,6500.0, 36 months,12.29,216.8,C,C1,debt_consolidation,2015-05-01
1921264,651230,7200.0, 36 months,9.76,231.52,B,B1,home_improvement,2012-06-01
1619768,186166,4200.0, 36 months,7.49,130.63,A,A4,major_purchase,2011-09-01
1802348,53396,18000.0, 36 months,11.55,594.0,B,B3,debt_consolidation,2013-09-01
835244,600527,12000.0, 36 months,8.46,378.59,A,A5,debt_consolidation,2018-07-01
1193844,30306,10000.0, 36 months,14.99,346.61,C,C5,debt_consolidation,2014-09-01
875714,234850,12000.0, 36 months,16.91,427.3,C,C5,credit_card,2018-07-01
392636,322666,14700.0, 60 months,25.99,440.04,G,G4,debt_consolidation,2015-01-01
1674758,313962,8400.0, 36 months,11.44,276.76,B,B4,debt_consolidation,2017-03-01
205318,512626,13000.0, 60 months,18.55,334.02,E,E2,other,2015-07-01
1235267,478401,12400.0, 60 months,18.24,316.5,D,D5,debt_consolidation,2014-07-01
1977084,382864,1000.0, 36 months,16.99,35.65,D,D1,credit_card,2016-08-01
828395,272205,3000.0, 36 months,17.97,108.42,D,D1,credit_card,2018-08-01
889151,574764,10000.0, 60 months,16.02,243.29,C,C5,credit_card,2017-06-01
193893,533210,20000.0, 36 months,13.99,683.46,C,C4,home_improvement,2015-08-01
1235124,296933,6000.0, 36 months,7.12,185.6,A,A3,credit_card,2014-07-01
36459,400177,15000.0, 36 months,11.22,492.65,B,B5,debt_consolidation,2015-12-01
2097000,195234,6800.0, 36 months,20.0,252.72,D,D4,credit_card,2017-11-01
692215,508112,11200.0, 36 months,11.99,371.95,C,C1,other,2016-05-01
1577860,261120,10000.0, 60 months,11.98,222.35,B,B5,house,2018-04-01
734880,271514,3200.0, 36 months,10.75,104.39,B,B4,medical,2016-04-01
1111631,126465,28000.0, 60 months,23.13,791.43,F,F2,debt_consolidation,2016-01-01
1586342,639320,25000.0, 60 months,9.92,530.2,B,B2,debt_consolidation,2018-04-01
157465,248220,8000.0, 36 months,12.69,268.36,C,C2,debt_consolidation,2015-09-01
2187577,481624,4000.0, 36 months,13.49,135.73,C,C2,home_improvement,2016-12-01
23813,442679,17000.0, 60 months,8.38,347.8,B,B1,debt_consolidation,2015-12-01
647243,547799,35000.0, 36 months,13.59,1189.26,C,C2,debt_consolidation,2017-07-01
988997,644765,22000.0, 60 months,6.97,435.32,A,A3,other,2016-03-01
310360,478402,27525.0, 60 months,18.84,711.6,E,E2,debt_consolidation,2015-04-01
1761862,681921,26000.0, 60 months,18.55,668.04,D,D2,credit_card,2013-12-01
207841,689498,10000.0, 36 months,6.24,305.31,A,A2,credit_card,2015-07-01
1522452,527118,7000.0, 36 months,11.05,229.34,B,B4,debt_consolidation,2018-06-01
1947386,80191,35000.0, 60 months,14.49,823.31,C,C4,debt_consolidation,2016-09-01
382257,183574,17875.0, 60 months,26.06,535.83,G,G5,small_business,2015-02-01
1541209,594168,12500.0, 60 months,7.46,250.24,A,A4,major_purchase,2018-05-01
