customer_id,emp_length,home_ownership,annual_inc,verification_status,addr_state
467597,10+ years,MORTGAGE,58200.0,Not Verified,OH
140971,,MORTGAGE,17808.0,Verified,ME
52782,< 1 year,MORTGAGE,118000.0,Source Verified,AZ
669788,3 years,MORTGAGE,94000.0,Source Verified,MA
330796,3 years,MORTGAGE,42000.0,Verified,AK
488080,3 years,MORTGAGE,61066.09,Source Verified,OH
163757,1 year,MORTGAGE,202000.0,Verified,NY
535113,3 years,RENT,68000.0,Not Verified,VA
441325,7 years,OWN,55000.0,Verified,MA
583003,4 years,RENT,76000.0,Verified,NJ
659399,7 years,MORTGAGE,91500.0,Not Verified,MA
476144,3 years,MORTGAGE,59780.0,Verified,KY
157934,,RENT,19893.0,Verified,GA
456478,3 years,MORTGAGE,57000.0,Verified,CA
254728,4 years,MORTGAGE,33000.0,Not Verified,AK
488343,10+ years,MORTGAGE,61166.0,Not Verified,AR
472766,,OWN,59000.0,Verified,OH
602483,8 years,MORTGAGE,80000.0,Not Verified,DE
233364,4 years,OWN,30000.0,Not Verified,OR
110300,7 years,OWN,150000.0,Verified,CT
685074,10+ years,RENT,97707.0,Source Verified,NY
37661,10+ years,MORTGAGE,111000.0,Not Verified,LA
82036,2 years,MORTGAGE,131300.0,Source Verified,GA
39496,8 years,RENT,112000.0,Verified,IL
210530,3 years,MORTGAGE,27000.0,Source Verified,KY
73639,10+ years,RENT,127000.0,Source Verified,NH
186679,10+ years,MORTGAGE,237000.0,Not Verified,LA
97845,4 years,MORTGAGE,141000.0,Not Verified,IL
253449,3 years,RENT,32640.0,Source Verified,CA
341946,3 years,MORTGAGE,43000.0,Not Verified,NC
112042,7 years,MORTGAGE,150000.0,Not Verified,OH
529801,,RENT,67404.0,Verified,NC
651242,3 years,RENT,90000.0,Not Verified,CA
327951,5 years,MORTGAGE,41500.0,Verified,NC
206221,1 year,RENT,26127.0,Not Verified,MD
531286,2 years,MORTGAGE,67600.0,Source Verified,TX
170202,< 1 year,RENT,21160.0,Source Verified,MD
432731,,OWN,54000.0,Not Verified,GA
19749,3 years,RENT,105000.0,Verified,MA
571012,,MORTGAGE,74000.0,Verified,OR
584770,10+ years,MORTGAGE,76400.0,Source Verified,CA
639011,4 years,MORTGAGE,87000.0,Verified,MT
31673,,MORTGAGE,109000.0,Source Verified,WI
607651,2 years,RENT,80543.28,Not Verified,CA
469441,1 year,RENT,58515.0,Source Verified,TX
131646,6 years,MORTGAGE,168000.0,Source Verified,VA
619023,10+ years,RENT,83000.0,Source Verified,MN
479626,10+ years,MORTGAGE,60000.0,Not Verified,MT
201495,9 years,RENT,255000.0,Source Verified,NJ
131904,,MORTGAGE,16896.0,Verified,PA
289320,1 year,RENT,37000.0,Source Verified,MN
258346,5 years,MORTGAGE,33200.0,Verified,GA
557472,6 years,OWN,72000.0,Source Verified,FL
349293,6 years,MORTGAGE,44000.0,Not Verified,IL
581440,10+ years,MORTGAGE,75900.0,Verified,KS
557145,9 years,MORTGAGE,72000.0,Source Verified,CA
314137,9 years,MORTGAGE,40000.0,Not Verified,GA
234915,8 years,RENT,300000.0,Source Verified,IL
287454,6 years,RENT,36836.8,Source Verified,OH
369090,3 years,MORTGAGE,460000.0,Verified,ME
668640,10+ years,MORTGAGE,93672.0,Not Verified,VA
74831,< 1 year,MORTGAGE,128000.0,Not Verified,CA
95486,9 years,MORTGAGE,140000.0,Not Verified,KS
646327,2 years,RENT,88740.0,Not Verified,MN
141786,2 years,RENT,18000.0,Source Verified,CT
85065,5 years,MORTGAGE,133600.0,Verified,NH
566299,< 1 year,RENT,73000.0,Verified,TX
204524,1 year,RENT,26000.0,Verified,NY
241730,< 1 year,OWN,31085.0,Verified,NY
600756,2 years,MORTGAGE,79704.0,Not Verified,CO
414809,< 1 year,MORTGAGE,51650.0,Not Verified,CA
666446,8 years,MORTGAGE,93000.0,Not Verified,NY
602582,9 years,MORTGAGE,80000.0,Not Verified,FL
483532,10+ years,MORTGAGE,60363.36,Verified,MN
235398,8 years,MORTGAGE,300000.0,Verified,OH
140053,< 1 year,RENT,176800.0,Verified,CA
529158,3 years,RENT,67200.0,Not Verified,VA
486533,3 years,OWN,61000.0,Source Verified,MA
426796,6 years,MORTGAGE,53000.0,Not Verified,NY
148814,10+ years,MORTGAGE,185846.0,Verified,NC
184388,,RENT,23141.52,Verified,AZ
533165,5 years,MORTGAGE,68000.0,Source Verified,IL
381819,5 years,RENT,47899.0,Not Verified,NV
533765,3 years,RENT,68000.0,Verified,MN
46260,10+ years,OWN,115000.0,Source Verified,IL
340047,,RENT,42948.0,Verified,NY
12376,1 year,MORTGAGE,102500.0,Source Verified,TX
527235,7 years,MORTGAGE,67000.0,Not Verified,MS
256895,10+ years,MORTGAGE,33000.0,Not Verified,PA
237889,,RENT,30626.28,Verified,CA
440493,6 years,OWN,55000.0,Verified,FL
643797,9 years,MORTGAGE,88000.0,Verified,NE
201640,,RENT,25536.0,Not Verified,OH
117501,6 years,OWN,155000.0,Source Verified,NJ
203959,4 years,RENT,26000.0,Verified,MD
42105,10+ years,MORTGAGE,113000.0,Verified,MO
465297,7 years,MORTGAGE,58000.0,Source Verified,MN
462041,1 year,RENT,57600.0,Source Verified,IL
378658,< 1 year,MORTGAGE,47476.0,Not Verified,PA
101757,8 years,MORTGAGE,144000.0,Source Verified,PA
522524,10+ years,RENT,66024.0,Verified,TX
198389,7 years,OWN,250000.0,Source Verified,FL
273725,7 years,RENT,35000.0,Source Verified,VA
384895,5 years,RENT,48000.00166666667,Source Verified,OH
380203,3 years,RENT,47579.0,Not Verified,NH
489659,< 1 year,RENT,61500.0,Source Verified,DC
382269,6 years,OWN,48000.0,Verified,AL
131330,4 years,RENT,168000.0,Not Verified,MA
644977,10+ years,OWN,88200.0,Source Verified,IL
286923,,MORTGAGE,36700.0,Not Verified,PA
504254,7 years,OWN,63500.0,Verified,IL
118353,8 years,MORTGAGE,155950.0,Source Verified,DC
98511,,OWN,14184.0,Verified,MO
254180,10+ years,MORTGAGE,32800.0,Verified,OH
297251,7 years,RENT,38000.0,Verified,IL
573052,8 years,MORTGAGE,74500.0,Not Verified,MO
329185,< 1 year,MORTGAGE,41600.0,Not Verified,OH
109751,< 1 year,MORTGAGE,15000.0,Verified,WA
46421,6 years,RENT,115000.0,Not Verified,KS
640177,< 1 year,MORTGAGE,87159.0,Not Verified,TX
473834,10+ years,OWN,59199.0,Source Verified,CT
282285,7 years,OWN,36000.0,Verified,SC
256580,10+ years,MORTGAGE,33000.0,Verified,NY
512844,3 years,MORTGAGE,65000.0,Verified,DE
333986,3 years,OWN,42000.0,Not Verified,SC
564805,10+ years,RENT,73000.0,Not Verified,HI
513134,3 years,RENT,65000.0,Not Verified,HI
196766,10+ years,RENT,25000.0,Not Verified,NV
48540,4 years,MORTGAGE,115500.0,Verified,CA
604029,3 years,OWN,80000.0,Verified,NC
658012,7 years,MORTGAGE,91000.0,Source Verified,NY
671649,10+ years,RENT,94500.0,Verified,NC
6178,3 years,MORTGAGE,100500.0,Source Verified,SD
513089,9 years,OWN,65000.0,Verified,GA
15307,10+ years,RENT,103500.0,Verified,NY
562996,3 years,OWN,72625.0,Source Verified,NY
582612,9 years,RENT,76000.0,Not Verified,MD
367079,1 year,MORTGAGE,46000.0,Source Verified,LA
408284,5 years,RENT,50788.0,Source Verified,NY
365416,,RENT,45820.0,Verified,NC
250652,2 years,MORTGAGE,32240.0,Verified,IL
338002,3 years,RENT,425000.0,Source Verified,CA
152392,10+ years,MORTGAGE,190000.0,Source Verified,MA
163077,,RENT,20040.0,Verified,TX
17041,9 years,MORTGAGE,104000.0,Verified,NY
278951,7 years,RENT,35876.0,Not Verified,FL
486753,7 years,RENT,61000.0,Not Verified,MN
87024,2 years,MORTGAGE,135000.0,Verified,GA
272996,7 years,MORTGAGE,35000.0,Source Verified,OR
460053,2 years,MORTGAGE,57241.0,Source Verified,NC
141142,8 years,RENT,178800.0,Verified,GA
527580,1 year,OWN,67000.0,Verified,NY
317742,8 years,RENT,40000.0,Source Verified,WV
133344,4 years,MORTGAGE,170000.0,Source Verified,CA
131886,10+ years,OWN,168860.0,Source Verified,FL
425525,2 years,MORTGAGE,53000.0,Not Verified,ID
126788,1 year,RENT,163200.0,Not Verified,VA
28848,9 years,OWN,108000.0,Not Verified,NJ
179510,8 years,RENT,225000.0,Not Verified,NY
640392,10+ years,MORTGAGE,87276.0,Source Verified,CT
302461,5 years,RENT,38480.0,Not Verified,VA
210637,6 years,RENT,27000.0,Not Verified,MA
158744,,RENT,20000.0,Source Verified,CT
24604,10+ years,MORTGAGE,106500.0,Source Verified,AL
343972,5 years,MORTGAGE,43200.0,Source Verified,AR
28715,2 years,RENT,108000.0,Not Verified,NC
590139,9 years,MORTGAGE,77500.0,Source Verified,FL
17937,3 years,MORTGAGE,104400.0,Verified,CA
360633,9 years,MORTGAGE,45000.0,Source Verified,WY
484574,10+ years,MORTGAGE,60600.0,Not Verified,CA
190364,1 year,MORTGAGE,240000.0,Source Verified,IL
5970,6 years,RENT,100440.0,Verified,CA
554990,2 years,MORTGAGE,71400.0,Not Verified,PA
335244,3 years,MORTGAGE,42100.0,Source Verified,TN
111284,3 years,OWN,150000.0,Not Verified,MN
643501,1 year,OWN,88000.0,Not Verified,MI
505397,10+ years,MORTGAGE,63731.2,Not Verified,UT
449493,6 years,MORTGAGE,56000.0,Source Verified,IN
381328,6 years,RENT,47820.0,Source Verified,ME
573545,6 years,MORTGAGE,74600.0,Not Verified,VA
619875,6 years,MORTGAGE,83000.0,Not Verified,TX
201375,10+ years,MORTGAGE,255000.0,Not Verified,CA
428222,10+ years,RENT,53102.0,Verified,NY
672626,6 years,MORTGAGE,95000.0,Verified,AL
572392,10+ years,MORTGAGE,74360.0,Verified,TX
543281,2 years,MORTGAGE,69700.0,Verified,IL
405581,< 1 year,RENT,50214.0,Not Verified,FL
381679,,MORTGAGE,47850.0,Verified,MI
113238,2 years,RENT,15084.0,Source Verified,NY
3244,2 years,MORTGAGE,100000.0,Source Verified,NC
140980,,MORTGAGE,17820.0,Verified,AZ
58291,< 1 year,OWN,120000.0,Verified,KS
516223,10+ years,MORTGAGE,65000.0,Source Verified,VT
600717,10+ years,MORTGAGE,79700.0,Verified,IN
467709,10+ years,MORTGAGE,58231.0,Not Verified,FL
232974,7 years,RENT,30000.0,Not Verified,NV
642572,< 1 year,MORTGAGE,87996.0,Source Verified,WA
379432,6 years,MORTGAGE,47500.0,Verified,NM
341284,1 year,RENT,43000.0,Source Verified,KY
572200,8 years,MORTGAGE,74280.0,Source Verified,VA
151695,5 years,OWN,19000.0,Source Verified,OH
67590,1 year,MORTGAGE,124800.0,Verified,VA
353002,,MORTGAGE,44394.0,Verified,WA
92995,10+ years,MORTGAGE,138800.0,Source Verified,IL
681448,4 years,MORTGAGE,96720.0,Not Verified,MA
255951,5 years,MORTGAGE,33000.0,Verified,MI
294585,,RENT,37544.0,Verified,NY
213012,,RENT,27192.0,Verified,NY
92577,10+ years,MORTGAGE,138000.0,Not Verified,WA
40395,2 years,MORTGAGE,112000.0,Source Verified,UT
502550,6 years,RENT,63000.0,Source Verified,WV
128907,4 years,MORTGAGE,165000.0,Source Verified,OH
304298,3 years,RENT,38700.0,Not Verified,TN
469749,8 years,RENT,58600.0,Source Verified,NE
681728,2 years,MORTGAGE,96900.0,Verified,IN
93947,8 years,MORTGAGE,139920.0,Verified,TX
464654,9 years,MORTGAGE,58000.0,Verified,IL
524377,10+ years,RENT,66515.0,Verified,NY
303076,3 years,OWN,38500.0,Source Verified,NM
430638,,MORTGAGE,53600.0,Verified,NM
47464,1 year,MORTGAGE,115000.0,Verified,OK
655962,6 years,OWN,90500.0,Not Verified,MI
277169,,MORTGAGE,35500.0,Verified,IL
6704,10+ years,MORTGAGE,100836.0,Verified,IL
216014,2 years,RENT,27800.0,Verified,MI
157410,< 1 year,RENT,19800.0,Not Verified,FL
288301,8 years,MORTGAGE,37000.0,Not Verified,CA
293213,3 years,RENT,37480.0,Not Verified,PA
636245,,OWN,8640.0,Verified,IN
385072,4 years,RENT,48000.0,Verified,OR
254256,2 years,RENT,32813.0,Not Verified,CA
437106,10+ years,MORTGAGE,544940.63,Verified,VA
556963,< 1 year,MORTGAGE,72000.0,Not Verified,AR
488656,3 years,RENT,61200.0,Source Verified,PA
374740,1 year,RENT,47000.0,Not Verified,IL
360116,8 years,RENT,45000.0,Not Verified,UT
531177,< 1 year,RENT,67600.0,Source Verified,MI
382159,,RENT,4800.0,Verified,NY
367816,1 year,RENT,46000.0,Source Verified,NJ
52709,< 1 year,RENT,11800.0,Verified,OH
164974,< 1 year,RENT,20500.0,Verified,IL
271176,3 years,OWN,35000.0,Source Verified,KY
326345,10+ years,MORTGAGE,41184.0,Not Verified,CT
131661,10+ years,MORTGAGE,168000.0,Verified,WA
308887,5 years,MORTGAGE,39234.0,Source Verified,GA
253897,,MORTGAGE,32750.0,Not Verified,MN
586773,10+ years,RENT,76960.0,Source Verified,NJ
517885,,RENT,65400.0,Not Verified,CT
221186,,MORTGAGE,28452.48,Verified,NJ
209947,5 years,MORTGAGE,27000.0,Source Verified,CA
681974,1 year,RENT,97000.0,Verified,CA
681309,2 years,MORTGAGE,96628.0,Source Verified,MO
224995,6 years,RENT,29000.0,Source Verified,MD
60441,3 years,MORTGAGE,120000.0,Source Verified,VT
463821,4 years,MORTGAGE,58000.0,Source Verified,AL
557757,4 years,OWN,72000.0,Source Verified,IL
230626,9 years,RENT,30000.0,Verified,CA
319692,10+ years,MORTGAGE,40300.0,Not Verified,NY
443782,4 years,RENT,55000.0,Verified,WA
434588,2 years,MORTGAGE,54000.0,Source Verified,SC
188617,2 years,MORTGAGE,24000.0,Source Verified,MN
614043,10+ years,RENT,82000.0,Not Verified,NJ
470808,,MORTGAGE,58860.0,Verified,NV
236896,10+ years,MORTGAGE,30398.0,Source Verified,AR
484879,2 years,RENT,60700.0,Source Verified,MI
77890,9 years,RENT,13000.0,Not Verified,TX
254333,< 1 year,OWN,32850.0,Not Verified,SC
661834,9 years,MORTGAGE,92000.0,Not Verified,NJ
361424,2 years,RENT,45145.0,Not Verified,IN
596781,10+ years,MORTGAGE,78822.0,Verified,NV
509376,,MORTGAGE,64285.0,Verified,IN
463991,< 1 year,MORTGAGE,58000.0,Not Verified,AZ
540649,4 years,MORTGAGE,69000.0,Source Verified,PA
411799,10+ years,RENT,51000.0,Source Verified,WY
398984,10+ years,RENT,49992.0,Source Verified,HI
377120,,RENT,47060.0,Verified,NV
448259,8 years,MORTGAGE,55900.0,Source Verified,NY
407573,2 years,MORTGAGE,50598.0,Not Verified,TX
364302,5 years,RENT,45663.0,Verified,TN
653857,1 year,OWN,90000.0,Not Verified,OR
331355,8 years,MORTGAGE,42000.0,Not Verified,CT
273047,10+ years,MORTGAGE,35000.0,Not Verified,PA
651986,5 years,MORTGAGE,90000.0,Source Verified,IL
417374,10+ years,OWN,52000.0,Source Verified,LA
146521,10+ years,RENT,183500.0,Verified,VA
125584,,OWN,16200.0,Verified,MI
115095,2 years,OWN,153000.0,Source Verified,CT
520858,5 years,RENT,66000.0,Source Verified,KS
137803,3 years,OWN,175000.0,Verified,FL
378231,2 years,RENT,47372.0,Verified,IL
88926,10+ years,MORTGAGE,135217.0,Source Verified,MO
573125,6 years,RENT,74500.0,Not Verified,NY
176973,8 years,RENT,220000.0,Verified,WI
465729,5 years,MORTGAGE,58000.0,Verified,NJ
96837,6 years,RENT,140000.0,Source Verified,TN
517508,10+ years,MORTGAGE,65270.0,Source Verified,MD
289430,5 years,RENT,37000.0,Verified,MO
272451,10+ years,MORTGAGE,35000.0,Verified,NM
522279,6 years,RENT,66000.0,Verified,VA
404501,6 years,MORTGAGE,500000.0,Source Verified,TX
682182,1 year,MORTGAGE,97000.0,Source Verified,FL
383928,1 year,RENT,48000.0,Not Verified,MN
475594,10+ years,RENT,59601.0,Source Verified,NJ
637455,2 years,RENT,86700.0,Source Verified,NY
576467,1 year,OWN,75000.0,Not Verified,MN
622354,< 1 year,MORTGAGE,83800.0,Source Verified,OH
665077,6 years,RENT,92934.0,Source Verified,CA
84271,2 years,RENT,133000.0,Not Verified,GA
27048,2 years,RENT,107500.0,Not Verified,CA
603577,10+ years,MORTGAGE,80000.0,Verified,MI
556526,8 years,MORTGAGE,71883.0,Source Verified,IL
118647,10+ years,MORTGAGE,156000.0,Verified,AR
54801,2 years,MORTGAGE,119000.0,Source Verified,AZ
450403,2 years,OWN,56000.0,Source Verified,NH
348830,< 1 year,RENT,44000.0,Not Verified,CA
515737,< 1 year,RENT,65000.0,Not Verified,SC
511050,7 years,RENT,64700.0,Verified,AZ
384446,3 years,MORTGAGE,48000.0,Source Verified,NH
527068,,MORTGAGE,67000.0,Not Verified,MI
14308,5 years,MORTGAGE,103000.0,Not Verified,PA
427624,2 years,MORTGAGE,53000.0,Not Verified,WA
671008,6 years,RENT,94134.0,Verified,VA
239865,,MORTGAGE,31000.0,Source Verified,KY
257795,10+ years,MORTGAGE,330000.0,Verified,TN
633301,2 years,MORTGAGE,85900.0,Source Verified,TX
355750,9 years,MORTGAGE,44900.0,Source Verified,WI
621693,2 years,RENT,83500.0,Verified,PA
385927,,MORTGAGE,48000.0,Verified,WA
177286,10+ years,OWN,221000.0,Source Verified,TX
374174,3 years,MORTGAGE,47000.0,Source Verified,AZ
83803,3 years,MORTGAGE,132500.0,Verified,NJ
33630,9 years,OWN,110000.0,Not Verified,FL
183175,,RENT,23000.0,Verified,WI
222860,3 years,MORTGAGE,28768.0,Verified,FL
267688,7 years,MORTGAGE,34500.0,Verified,SC
266707,7 years,RENT,34320.0,Verified,OR
449779,,OWN,56000.0,Source Verified,MA
326156,9 years,RENT,41109.0,Source Verified,VA
142051,4 years,OWN,18000.0,Source Verified,KS
455799,9 years,MORTGAGE,56811.0,Verified,GA
599745,10+ years,MORTGAGE,79400.0,Source Verified,TX
185451,,OWN,23500.0,Verified,AL
355294,6 years,MORTGAGE,44800.0,Not Verified,FL
157087,10+ years,MORTGAGE,197000.0,Source Verified,MD
470055,10+ years,MORTGAGE,58689.9,Source Verified,OK
331149,6 years,MORTGAGE,42000.0,Not Verified,CA
666523,8 years,OWN,93000.0,Verified,OH
366898,1 year,RENT,46000.0,Not Verified,IN
670988,10+ years,OWN,94118.0,Not Verified,PA
663635,10+ years,OWN,92423.0,Verified,OH
210270,8 years,RENT,27000.0,Verified,GA
405762,4 years,MORTGAGE,50271.36,Source Verified,LA
287106,1 year,RENT,36753.0,Not Verified,TX
16594,9 years,RENT,104000.0,Verified,MD
609222,4 years,MORTGAGE,81000.0,Source Verified,MA
575574,1 year,MORTGAGE,75000.0,Not Verified,ID
534186,7 years,MORTGAGE,68000.0,Not Verified,NJ
173478,1 year,MORTGAGE,21840.0,Source Verified,DE
605447,4 years,RENT,80000.0,Verified,TX
165483,10+ years,MORTGAGE,205000.0,Verified,OH
9864,3 years,MORTGAGE,102000.0,Source Verified,CA
385560,4 years,MORTGAGE,48000.0,Verified,TX
546845,5 years,OWN,70000.0,Not Verified,NC
369070,10+ years,MORTGAGE,460000.0,Source Verified,CA
211171,< 1 year,RENT,27000.0,Verified,NJ
591950,7 years,RENT,78000.0,Verified,CO
280660,8 years,RENT,36000.0,Source Verified,LA
88752,2 years,MORTGAGE,135000.0,Not Verified,WI
167726,3 years,OWN,21000.0,Source Verified,IL
249376,8 years,MORTGAGE,32000.0,Verified,WA
17690,6 years,MORTGAGE,104147.0,Verified,CA
195677,3 years,OWN,25000.0,Source Verified,KS
99323,10+ years,MORTGAGE,142000.0,Not Verified,WY
577416,3 years,OWN,75000.0,Source Verified,NY
480439,9 years,RENT,60000.0,Source Verified,NY
490718,10+ years,RENT,61776.0,Verified,CA
138859,9 years,MORTGAGE,175000.0,Verified,PA
575257,6 years,MORTGAGE,75000.0,Not Verified,DE
28313,,OWN,108000.0,Verified,IL
293775,5 years,RENT,37500.0,Source Verified,MT
392838,2 years,MORTGAGE,49000.0,Source Verified,NJ
528299,9 years,OWN,67000.0,Verified,VA
550352,,MORTGAGE,70444.0,Verified,IL
351726,3 years,RENT,44100.0,Not Verified,AZ
687635,3 years,MORTGAGE,98000.0,Not Verified,WA
282867,3 years,OWN,36000.0,Source Verified,WI
530363,6 years,MORTGAGE,67500.0,Verified,MI
311699,2 years,RENT,39700.0,Verified,NY
119855,< 1 year,MORTGAGE,157000.0,Source Verified,MN
43557,10+ years,OWN,114000.0,Verified,CA
497788,10+ years,MORTGAGE,62500.0,Verified,NH
573211,10+ years,OWN,74500.0,Verified,TX
101988,1 year,OWN,144185.0,Verified,TX
90489,6 years,MORTGAGE,136946.3,Verified,WA
451023,4 years,MORTGAGE,56000.0,Not Verified,PA
128859,7 years,MORTGAGE,165000.0,Not Verified,NY
676360,9 years,MORTGAGE,95326.0,Source Verified,WI
599318,3 years,MORTGAGE,79200.0,Source Verified,NM
92452,7 years,MORTGAGE,138000.0,Verified,PA
277586,2 years,RENT,355000.0,Verified,TX
220411,,RENT,28152.0,Verified,GA
41732,5 years,MORTGAGE,113000.0,Source Verified,CT
225958,< 1 year,RENT,29000.0,Not Verified,TN
86155,5 years,MORTGAGE,134500.0,Not Verified,PA
346629,5 years,OWN,43592.0,Verified,NY
107882,4 years,RENT,149000.0,Source Verified,NJ
591605,9 years,OWN,78000.0,Not Verified,AK
251818,10+ years,MORTGAGE,32496.0,Verified,LA
205461,9 years,MORTGAGE,260000.0,Verified,CA
316716,7 years,RENT,40000.0,Source Verified,PA
529586,3 years,RENT,67348.0,Source Verified,CA
676910,9 years,MORTGAGE,95588.0,Not Verified,VA
450432,< 1 year,RENT,56000.0,Source Verified,NH
416281,5 years,OWN,52000.0,Source Verified,AZ
94268,4 years,RENT,14000.0,Verified,MI
448404,7 years,MORTGAGE,55960.0,Verified,VA
231007,< 1 year,RENT,30000.0,Source Verified,FL
288201,6 years,RENT,37000.0,Source Verified,AZ
355712,10+ years,RENT,44900.0,Source Verified,NE
217398,10+ years,OWN,28000.0,Source Verified,IL
366529,10+ years,RENT,46000.0,Verified,DE
436832,7 years,MORTGAGE,54400.0,Not Verified,NY
12004,10+ years,MORTGAGE,102400.0,Not Verified,OK
430328,,MORTGAGE,53538.0,Verified,LA
530770,8 years,MORTGAGE,67500.0,Not Verified,VT
326181,5 years,RENT,41121.0,Verified,CA
676817,5 years,RENT,95500.0,Not Verified,WA
354418,10+ years,RENT,44600.0,Source Verified,AR
467571,10+ years,RENT,58200.0,Source Verified,MS
318169,7 years,MORTGAGE,400000.0,Verified,NE
675948,,MORTGAGE,95028.0,Verified,AZ
184900,3 years,RENT,23316.0,Verified,CA
514197,< 1 year,RENT,65000.0,Source Verified,MN
381697,2 years,RENT,47850.0,Not Verified,TX
535220,3 years,MORTGAGE,68000.0,Not Verified,WA
505468,7 years,RENT,63757.0,Source Verified,CO
112158,4 years,OWN,150000.0,Verified,OR
98400,,MORTGAGE,14160.0,Verified,MD
283237,10+ years,MORTGAGE,360000.0,Source Verified,TX
359276,,RENT,45000.0,Not Verified,OH
225149,10+ years,OWN,29000.0,Source Verified,MO
222091,3 years,RENT,28531.0,Source Verified,IN
287179,3 years,MORTGAGE,36784.0,Source Verified,FL
174543,2 years,MORTGAGE,22000.0,Not Verified,IN
320307,< 1 year,RENT,40440.0,Not Verified,CA
532881,10+ years,OWN,68000.0,Not Verified,FL
136698,,OWN,17400.0,Verified,MA
315662,8 years,OWN,40000.0,Source Verified,NC
678818,8 years,MORTGAGE,96000.0,Not Verified,MN
250845,10+ years,MORTGAGE,32271.0,Verified,MI
483756,10+ years,MORTGAGE,60424.0,Source Verified,NC
256157,2 years,RENT,33000.0,Verified,MS
554209,1 year,RENT,71119.0,Not Verified,MA
236014,,OWN,30124.0,Verified,MI
225626,7 years,MORTGAGE,29000.0,Source Verified,OH
475032,10+ years,RENT,59500.0,Source Verified,NJ
314729,1 year,OWN,40000.0,Verified,LA
340297,5 years,OWN,43000.0,Verified,AL
71642,< 1 year,RENT,126000.0,Verified,CA
321271,3 years,RENT,40569.0,Verified,NV
69834,1 year,RENT,125000.0,Not Verified,NY
38465,,RENT,11140.0,Verified,IN
549942,10+ years,MORTGAGE,70300.0,Verified,HI
177289,6 years,MORTGAGE,221000.0,Verified,TX
185986,10+ years,OWN,235000.0,Source Verified,NY
315637,5 years,RENT,40000.0,Not Verified,NC
257901,,RENT,33036.0,Verified,GA
94949,9 years,MORTGAGE,140000.0,Not Verified,CO
600949,10+ years,MORTGAGE,79800.0,Not Verified,MA
